Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
959.0,-2.2685307497715543,1.1334339999038123,-8.1243080574787729,-4.6905130335292853,-1.7961775289558091,1.2817850193038727
960.0,-2.2689140772535947,1.1335954009488822,-8.1268703550484052,-4.6920077071115713,-1.7970955253892185,1.2823970169261456
961.0,-2.2692960659469383,1.1337562382934476,-8.1294354136331179,-4.6935039912859846,-1.7980161706563016,1.2830107804375341
962.0,-2.2696767172304733,1.1339165125180939,-8.1320032270863312,-4.695001882467027,-1.7989394603774547,1.2836263069183029
963.0,-2.2700560324848538,1.1340762242041489,-8.134573789255791,-4.6965013770658786,-1.79986539016856,1.2842435934457066
964.0,-2.2704340130924696,1.1342353739336715,-8.1371470939836428,-4.698002471490458,-1.8007939556410606,1.2848626370940401
965.0,-2.2708106604374123,1.1343939622894368,-8.1397231351065127,-4.6995051621454671,-1.8017251524020241,1.2854834349346826
966.0,-2.2711859759054365,1.1345519898549208,-8.1423019064555717,-4.7010094454324172,-1.8026589760542142,1.2861059840361428
967.0,-2.2715599608839292,1.134709457214286,-8.1448834018566156,-4.7025153177496932,-1.8035954221961643,1.2867302814641093
968.0,-2.2719326167618732,1.1348663649523676,-8.1474676151301288,-4.7040227754925752,-1.8045344864222368,1.2873563242814912
969.0,-2.2723039449298104,1.1350227136546571,-8.1500545400913662,-4.7055318150532983,-1.8054761643227049,1.2879841095484696
970.0,-2.2726739467798103,1.1351785039072886,-8.1526441705504027,-4.7070424328210692,-1.8064204514838027,1.288613634322535
971.0,-2.2730426237054391,1.1353337362970271,-8.1552365003122453,-4.7085546251821437,-1.8073673434878124,1.2892448956585414
972.0,-2.2734099771017129,1.1354884114112476,-8.1578315231768563,-4.7100683885198329,-1.808316835913121,1.2898778906087474
973.0,-2.27377600836508,1.1356425298379285,-8.1604292329392578,-4.711583719214568,-1.8092689243342897,1.2905126162228597
974.0,-2.2741407188933738,1.1357960921656312,-8.1630296233895798,-4.7131006136439222,-1.8102236043221205,1.2911490695480801
975.0,-2.2745041100857812,1.1359490989834868,-8.1656326883131527,-4.7146190681826727,-1.8111808714437312,1.2917872476291539
976.0,-2.2748661833428208,1.1361015508811878,-8.1682384214905674,-4.716139079202831,-1.8121407212626111,1.2924271475084073
977.0,-2.2752269400662901,1.1362534484489641,-8.1708468166977237,-4.7176606430736729,-1.8131031493386924,1.2930687662257947
978.0,-2.2755863816592425,1.1364047922775757,-8.1734578677059311,-4.7191837561617938,-1.8140681512284198,1.2937121008189465
979.0,-2.2759445095259592,1.1365555829582987,-8.1760715682819711,-4.7207084148311491,-1.8150357224848133,1.2943571483232086
